Vert_Group,Order,Genus,Species,Common_name,Population_1,Population_2,Population_3,Latitude,Longitude,LatLongEst,Elevation,Years,Year_1,Year_final,Breeding_Cycle,Moult,Life_Stage,LifeHistConf,Jan_Sampled,Feb_Sampled,Mar_Sampled,Apr_Sampled,May_Sampled,June_Sampled,July_Sampled,Aug_Sampled,Sept_Sampled,Oct_Sampled,Nov_Sampled,Dec_Sampled,Time_min,Time_max,CaptureMethod,SampleMethod,MaxLatency_A,MaxLate_Cort,LateStressCort,StressorType,MajorStressPop,Method,A_AntibodyKit,Cort_AntibodyKit,CORT,Androgen,M_A_Mean,M_A_SE,M_A_CV,M_A_N,M_A_Min,M_A_Max,M_A_RemoveOutlier,F_A_Mean,F_A_SE,F_A_CV,F_A_N,F_A_Min,F_A_Max,F_A_RemoveOutlier,M_BC_Mean,M_BC_SE,M_BC_CV,M_BC_N,M_BC_Min,M_BC_Max,M_BC_RemoveOutlir,F_BC_Mean,F_BC_SE,F_BC_CV,F_BC_N,F_BC_Min,F_BC_Max,F_BC_RemoveOutlir,M_SC_Mean,M_SC_SE,M_SC_CV,M_SC_N,M_SC_Min,M_SC_Max,M_SC_RemoveOutlier,F_SC_Mean,F_SC_SE,F_SC_CV,F_SC_N,F_SC_Min,F_SC_Max,F_SC_RemoveOutlier,OutlierCriteria,Notes,Lab_ID,Ref_ID,Migratory_Status,Mixed_Status_Species,Notes_Migration,Additional_Sources_Migration
Bird,Charadriiformes,Rissa,tridactyla,Black-legged kittiwake,"Kongsfjorden, Svalbard, Norway",null,null,78.9,12.217,Reported,0,2005,2005,2005,Breeding,null,Young care,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,null,null,Caught at nest with noose on pole,Active,null,null,null,null,N,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.43,null,null,22,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Group characterized by later receiving cort implants. Mean from datathief.,Chastel,267,Migratory,Yes,"According to BOW, incomplete migrant; some individuals move far away from breeding colonies during non-breeding season, while some individuals stay close by. Reference 438 monitored kittiwake migration from this location and found that all birds did in fact migrate. Additional source (Frederiksen et al., 2012) tracked migration across many colonies.","https://www.allaboutbirds.org/guide/Black-legged_Kittiwake/maps-range, https://onlinelibrary.wiley.com/doi/10.1111/j.1472-4642.2011.00864.x"
Bird,Charadriiformes,Rissa,tridactyla,Black-legged kittiwake,"Kongsfjorden, Svalbard, Norway",null,null,78.9,12.217,Reported,0,2005,2005,2005,Breeding,null,Young care,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,null,null,Caught at nest with noose on pole,Active,null,null,null,null,N,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.52,null,null,21,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Group characterized by later receiving sham implants. Mean from datathief.,Chastel,267,Migratory,Yes,"According to BOW, incomplete migrant; some individuals move far away from breeding colonies during non-breeding season, while some individuals stay close by. Reference 438 monitored kittiwake migration from this location and found that all birds did in fact migrate. Additional source (Frederiksen et al., 2012) tracked migration across many colonies.","https://www.allaboutbirds.org/guide/Black-legged_Kittiwake/maps-range, https://onlinelibrary.wiley.com/doi/10.1111/j.1472-4642.2011.00864.x"
Bird,Charadriiformes,Rissa,tridactyla,Black-legged kittiwake,"Kongsfjorden, Svalbard, Norway",null,null,78.9,12.217,Reported,10,2009,2009,2009,Nonbreeding,null,Prebreeding,Y,N,N,N,N,Y,N,N,N,N,N,N,N,null,null,Caught at nest with noose on pole,Active,null,3,null,null,N,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12.334,2.157,49.46422335,8,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Group characterized by being males that skipped the 2009 breeding season.,Chastel,268,Migratory,Yes,"According to BOW, incomplete migrant; some individuals move far away from breeding colonies during non-breeding season, while some individuals stay close by. Reference 438 monitored kittiwake migration from this location and found that all birds did in fact migrate. Additional source (Frederiksen et al., 2012) tracked migration across many colonies.","https://www.allaboutbirds.org/guide/Black-legged_Kittiwake/maps-range, https://onlinelibrary.wiley.com/doi/10.1111/j.1472-4642.2011.00864.x"
Bird,Charadriiformes,Rissa,tridactyla,Black-legged kittiwake,"Kongsfjorden, Svalbard, Norway",null,null,78.9,12.217,Reported,10,2009,2009,2009,Nonbreeding,null,Prebreeding,Y,N,N,N,N,Y,N,N,N,N,N,N,N,null,null,Caught at nest with noose on pole,Active,null,3,null,null,N,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23.062,3.476,47.66315648,10,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Group characterized by being males that bred in the 2009 breeding season.,Chastel,268,Migratory,Yes,"According to BOW, incomplete migrant; some individuals move far away from breeding colonies during non-breeding season, while some individuals stay close by. Reference 438 monitored kittiwake migration from this location and found that all birds did in fact migrate. Additional source (Frederiksen et al., 2012) tracked migration across many colonies.","https://www.allaboutbirds.org/guide/Black-legged_Kittiwake/maps-range, https://onlinelibrary.wiley.com/doi/10.1111/j.1472-4642.2011.00864.x"
Bird,Charadriiformes,Rissa,tridactyla,Black-legged kittiwake,"Krykkjefjellet, 6 km southeast of Ny-Ålesund in Kongsfjorden, Svalbard, Norway",null,null,78.9,12.217,Reported,1,2007,2007,2007,Breeding,null,Prebreeding,Y,N,N,N,Y,N,N,N,N,N,N,N,N,null,null,on nest with snare on a long rod,Active,null,5,null,null,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.1,0.5,29.87775132,18,4.05,13.9,null,7.2,1,57.26535591,17,2.9,17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Chastel,284,Migratory,Yes,"According to BOW, incomplete migrant; some individuals move far away from breeding colonies during non-breeding season, while some individuals stay close by. Reference 438 monitored kittiwake migration from this location and found that all birds did in fact migrate. Additional source (Frederiksen et al., 2012) tracked migration across many colonies.","https://www.allaboutbirds.org/guide/Black-legged_Kittiwake/maps-range, https://onlinelibrary.wiley.com/doi/10.1111/j.1472-4642.2011.00864.x"
Bird,Charadriiformes,Rissa,tridactyla,Black-legged kittiwake,"Krykkjefjellet, 6 km southeast of Ny-Ålesund in Kongsfjorden, Svalbard, Norway",null,null,78.9,12.217,Reported,1,2007,2007,2007,Breeding,null,Incubation,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,null,null,on nest with snare on a long rod,Active,null,5,null,null,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.9,1.5,30.3030303,4,null,null,null,9.3,1.4,47.60417983,10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Chastel,284,Migratory,Yes,"According to BOW, incomplete migrant; some individuals move far away from breeding colonies during non-breeding season, while some individuals stay close by. Reference 438 monitored kittiwake migration from this location and found that all birds did in fact migrate. Additional source (Frederiksen et al., 2012) tracked migration across many colonies.","https://www.allaboutbirds.org/guide/Black-legged_Kittiwake/maps-range, https://onlinelibrary.wiley.com/doi/10.1111/j.1472-4642.2011.00864.x"
Bird,Charadriiformes,Rissa,tridactyla,Black-legged kittiwake,"Krykkjefjellet, 6 km southeast of Ny-Ålesund in Kongsfjorden, Svalbard, Norway",null,null,78.9,12.217,Reported,1,2007,2007,2007,Breeding,null,Young care,Y,N,N,N,N,N,N,Y,N,N,N,N,N,null,null,on nest with snare on a long rod,Active,null,5,null,null,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11.8,1,23.9697214,8,null,null,null,10.8,1.6,41.90262407,8,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Chastel,284,Migratory,Yes,"According to BOW, incomplete migrant; some individuals move far away from breeding colonies during non-breeding season, while some individuals stay close by. Reference 438 monitored kittiwake migration from this location and found that all birds did in fact migrate. Additional source (Frederiksen et al., 2012) tracked migration across many colonies.","https://www.allaboutbirds.org/guide/Black-legged_Kittiwake/maps-range, https://onlinelibrary.wiley.com/doi/10.1111/j.1472-4642.2011.00864.x"
Bird,Charadriiformes,Rissa,tridactyla,Black legged kittiwake,"Kongsfjorden, Svalbard, Norway",null,null,78.9,12.217,Reported,0,2011,2011,2011,Breeding,null,Prebreeding,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,null,null,Captured at nest with noose on rod,Active,null,3,30,Restraint,Persistant organic pollutants (POPs),RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.31,0.44,45.72540334,43,0.82,13.5,no,null,null,null,null,null,null,null,43.81,0.24,3.674889166,45,22.91,60.66,N,null,"Max latency to baseline CORT was not listed, mean+/-SD sampling time was 2min 55 +/- 34 seconds, so max latency was more than 3 min.  MaxLateCort >3.",Chastel,305,Migratory,Yes,"According to BOW, incomplete migrant; some individuals move far away from breeding colonies during non-breeding season, while some individuals stay close by. Reference 438 monitored kittiwake migration from this location and found that all birds did in fact migrate. Additional source (Frederiksen et al., 2012) tracked migration across many colonies.","https://www.allaboutbirds.org/guide/Black-legged_Kittiwake/maps-range, https://onlinelibrary.wiley.com/doi/10.1111/j.1472-4642.2011.00864.x"
Bird,Charadriiformes,Rissa,tridactyla,Black-legged kittiwake,"Storholmen, Kongsfjorden, Svalbard, Norway","Bear Island, Norway",null,78.933,12.217,Reported,10,2011,2011,2011,Breeding,N,"Incubation, Young care",Y,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30,restraint,polychlorinated biphenyl pollution,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.32,0.72,34.07313064,12,4.5,11.9,null,9.7,1.7,63.1900739,13,1.1,27,null,38.24,2.03,18.38945157,12,23.4,48.8,null,41.5,2.9,25.19541855,13,19.3,55.6,null,null,null,Chastel,416,Migratory,Yes,"According to BOW, incomplete migrant; some individuals move far away from breeding colonies during non-breeding season, while some individuals stay close by. Reference 438 monitored kittiwake migration from this location and found that all birds did in fact migrate. Additional source (Frederiksen et al., 2012) tracked migration across many colonies.","https://www.allaboutbirds.org/guide/Black-legged_Kittiwake/maps-range, https://onlinelibrary.wiley.com/doi/10.1111/j.1472-4642.2011.00864.x"
Bird,Charadriiformes,Rissa,tridactyla,Black-legged kittiwake,"Kongsfjorden, Svalbard, Norway",null,null,78.9,12.217,Reported,10,2012,2012,2012,Breeding,N,Incubation,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,null,null,noose on a fishing rod at the nest,Active,null,3,30,restraint,polychlorinated biphenyl and mercury pollution,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.86,2.77,70.48346056,4,2.56,15.06,null,null,null,null,null,null,null,null,37.23,2.17,11.65726565,4,34.5,43.7,null,null,null,null,null,null,null,null,null,"the study had a larger sample size, but from the graphs provided, it was not possible to distinguish points on the graph with 30 birds, only the one with 4",Chastel,417,Migratory,Yes,"According to BOW, incomplete migrant; some individuals move far away from breeding colonies during non-breeding season, while some individuals stay close by. Reference 438 monitored kittiwake migration from this location and found that all birds did in fact migrate. Additional source (Frederiksen et al., 2012) tracked migration across many colonies.","https://www.allaboutbirds.org/guide/Black-legged_Kittiwake/maps-range, https://onlinelibrary.wiley.com/doi/10.1111/j.1472-4642.2011.00864.x"
Bird,Charadriiformes,Rissa,tridactyla,Black-legged kittiwake,"Kongsfjorden, Svalbard, Norway",null,null,78.9,12.217,Estimated,10,2011,2011,2011,Breeding,Both,Young care,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,null,null,null,null,null,3,null,null,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11.8,1.5,31.13758148,6,null,null,null,5.4,1.2,54.4331054,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"data characterized by birds assigned to an implant control group (pre-treatment sample); note that assay data and some other details not described in this reference are from Schultner et al. 2013, ""Differential reproductive responses to stress reveal the role of life-history strategies within a species."", data includes both molting and non-molting birds combined ",Kitaysky,438,Migratory,Yes,"According to BOW, incomplete migrant; some individuals move far away from breeding colonies during non-breeding season, while some individuals stay close by. This paper monitored kittiwake migration from Svalbard and found that all birds did in fact migrate. Additional source (Frederiksen et al., 2012) tracked migration across many colonies.","https://www.allaboutbirds.org/guide/Black-legged_Kittiwake/maps-range, https://onlinelibrary.wiley.com/doi/10.1111/j.1472-4642.2011.00864.x"
Bird,Charadriiformes,Rissa,tridactyla,Black-legged kittiwake,"Kongsfjorden, Svalbard, Norway",null,null,78.9,12.217,Estimated,10,2011,2011,2011,Breeding,Both,Young care,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,null,null,null,null,null,3,null,null,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10.2,1.1,24.11445858,5,null,null,null,6.3,0.4,17.95826746,8,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"data characterized by birds assigned to an CORT-implant treatment group (pre-treatment sample); note that assay data and some other details not described in this reference are from Schultner et al. 2013, ""Differential reproductive responses to stress reveal the role of life-history strategies within a species."", data includes both molting and non-molting birds combined ",Kitaysky,438,Migratory,Yes,"According to BOW, incomplete migrant; some individuals move far away from breeding colonies during non-breeding season, while some individuals stay close by. This paper monitored kittiwake migration from Svalbard and found that all birds did in fact migrate. Additional source (Frederiksen et al., 2012) tracked migration across many colonies.","https://www.allaboutbirds.org/guide/Black-legged_Kittiwake/maps-range, https://onlinelibrary.wiley.com/doi/10.1111/j.1472-4642.2011.00864.x"
Bird,Passeriformes,Saxicola,torquatus,Stonechat,"Mau Escarpment, Kenya","South of Olkalau, Kenya",null,-0.645948,36.054354,Reported,2500,2002,2002,2002,Nonbreeding,Y,null,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,8:30,17:15,"spring traps, baited, spring traps, decoy","Active, Attractant",12,12,null,null,null,RIA,Endocrine Sciences/Esoterix,Endocrine Sciences/Esoterix,corticosterone,testosterone,0.1092044,0.037261775,90.27602373,7,0.04295,0.37766,N,null,null,null,null,null,null,null,8.52,null,null,7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,subspecies axillaris (African stonechat). MT_Mean data backtransformed; MT_SE data averaged from backtransformed SE high+low; MBC_Mean data backtransformed; Values from table obtained from author; Apr_May_June- 2002 and Feb_Mar- 2003; SE were 95% CI divided by 2; Mau escarpment coordinates from google maps,Gwinner,130,Resident,Yes,"Varies in migratory status, but stonechats breeding in equatorial Kenya are resident, according to Dittami and Gwinner (1985) and Klaassen (1995).","https://doi.org/10.1111/j.1469-7998.1985.tb04937.x, https://www.jstor.org/stable/4221129"
Bird,Passeriformes,Saxicola,torquatus,Stonechat,"Mau Escarpment, Kenya","South of Olkalau, Kenya",null,-0.645948,36.054354,Reported,2500,2002-2003,2002,2003,Breeding,null,Young care,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,8:30,17:15,"spring traps, baited, spring traps, decoy","Active, Attractant",20,20,null,null,null,RIA,Endocrine Sciences/Esoterix,Endocrine Sciences/Esoterix,corticosterone,testosterone,0.3178923,0.084571675,135.6536856,26,0.0681,5.8987,N,null,null,null,null,null,null,null,10.31,null,null,26,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,subspecies axillaris (African stonechat). MT_Mean data backtransformed; MT_SE data averaged from backtransformed SE high+low; MBC_Mean data backtransformed; Values from table obtained from author; Apr_May_June- 2002 and Feb_Mar- 2003; SE were 95% CI divided by 2; Mau escarpment coordinates from google maps,Gwinner,130,Resident,Yes,"Varies in migratory status, but stonechats breeding in equatorial Kenya are resident, according to Dittami and Gwinner (1985) and Klaassen (1995).","https://doi.org/10.1111/j.1469-7998.1985.tb04937.x, https://www.jstor.org/stable/4221129"
